Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,Weekend,Revenue,Number Cluster,Confianza
10,1427.025,1,99.8,26,1446.520523,0.019362745,0.025837468,10.59553121,0.0,8,1,1,1,4,0,0,2,0.7355832550648497
14,295.2,3,56.9,80,1242.063095,0.004545455,0.020707071,0.0,0.0,10,2,2,3,1,0,0,2,0.7023129185416022
8,196.55,0,0.0,27,422.5333333,0.0,0.009195402,0.0,0.0,9,2,4,1,2,0,0,0,0.5135656086464234
2,19.1,0,0.0,8,137.7,0.0,0.01,0.0,0.0,8,3,2,1,2,0,1,0,0.47203611518997907
6,32.06666667,0,0.0,41,1921.10307,0.014074074,0.032987654,5.290262526,0.0,7,2,2,3,1,0,0,0,0.5717853957078718
0,0.0,0,0.0,53,952.1598198,0.015839126,0.037802052,0.0,0.0,7,3,2,8,1,1,0,0,0.7881692453198957
1,22.2,0,0.0,34,606.2,0.0,0.001388889,17.92983378,0.0,10,2,2,7,3,1,0,0,0.5307072874023023
4,253.15,0,0.0,81,1839.13,0.01468254,0.018380231,0.0,0.0,9,3,2,3,13,0,0,0,0.4357216108801543
8,293.0,0,0.0,12,399.0666667,0.003030303,0.010606061,37.86167396,0.0,11,4,1,3,3,0,1,0,0.3082947563113124
3,46.4,0,0.0,8,168.2,0.0,0.033333333,4.78307258,0.0,10,2,7,7,20,1,1,0,0.42576239335061095
0,0.0,0,0.0,9,145.9,0.022222222,0.074074074,0.0,0.0,6,1,1,2,3,1,0,0,0.4540062998535242
1,4.0,0,0.0,8,244.0,0.02,0.04,15.45198077,0.0,9,2,4,1,1,0,1,0,0.4938877043721055
1,10.0,0,0.0,14,624.4333333,0.0,0.015238095,0.0,0.0,11,2,2,1,1,0,0,0,0.7679406964528639
9,275.74,1,64.4,16,273.7066667,0.0,0.0084,16.37978199,0.0,10,2,2,1,2,0,0,0,0.37915993568821876
5,327.4,0,0.0,86,2806.846825,0.001532567,0.004061303,0.0,0.0,10,3,2,9,3,1,0,0,0.3378590979339657
4,183.6,0,0.0,19,457.9,0.0,0.022222222,0.0,0.0,11,1,1,1,4,1,0,0,0.6702708027025444
7,132.0,4,256.0666667,125,3674.803673,0.023134328,0.032705748,5.613708292,0.0,8,3,2,3,13,0,0,2,0.48363622783148646
6,101.2,2,438.7,53,1692.694155,0.012068966,0.022197723,0.0,0.0,8,3,2,4,1,0,0,2,0.40832134101295714
1,12.6,0,0.0,6,140.7,0.0,0.00952381,15.89480154,0.0,7,2,10,3,2,1,1,0,0.33804940373084846
3,59.5,0,0.0,2,13.1,0.0,0.008333333,0.0,0.0,9,1,1,4,5,0,0,0,0.7565237892684307
5,28.58333333,0,0.0,45,649.8632035,0.006122449,0.02755102,0.0,0.0,7,3,2,6,5,0,0,0,0.7777041209007847
3,10.0,0,0.0,2,8.0,0.0,0.033333333,0.0,0.0,9,2,2,1,2,0,1,0,0.5235411882051966
11,92.10151515,0,0.0,69,2183.007024,0.008552632,0.032956586,0.0,0.0,7,2,2,5,6,0,0,0,0.3718605711982604
8,279.28,0,0.0,17,835.4180952,0.0,0.018571429,35.89140755,0.0,8,3,2,3,2,0,1,0,0.32135403201445734
9,410.55,0,0.0,57,2791.060635,0.0,0.006917563,13.09195948,0.0,10,2,2,3,2,0,0,2,0.3487908611963598
4,131.0,0,0.0,30,548.96,0.005882353,0.026470588,6.929826318,0.0,11,2,2,2,4,0,1,0,0.4538787594130764
0,0.0,0,0.0,14,825.3333333,0.0,0.0,50.4111604,0.0,8,2,2,8,4,0,1,0,0.30522647139773085
1,20.2,0,0.0,6,204.4,0.0,0.028571429,0.0,0.0,10,2,7,3,5,1,0,0,0.5827280902208402
11,155.6,0,0.0,12,248.6,0.0,0.008823529,0.0,0.0,8,2,7,1,5,0,0,0,0.5124739589780528
14,1097.016667,1,291.2,68,4100.255455,0.007631579,0.025614035,18.42740587,0.0,8,1,1,3,3,0,0,2,0.3816594861686016
0,0.0,1,108.8,10,322.3666667,0.0,0.009090909,61.80843596,0.0,11,2,5,4,2,0,1,0,0.3044661580550344
2,253.0666667,1,36.2,67,2568.675541,0.039047619,0.071984127,4.001173545,0.0,8,2,4,2,1,0,1,0,0.39398714239566124
1,5.0,0,0.0,2,15.2,0.0,0.04,0.0,0.0,8,1,1,6,3,0,0,0,0.5733688525887105
3,83.6,0,0.0,6,314.4,0.0,0.025,0.0,0.0,10,1,1,4,2,0,0,0,0.8945632482927082
1,0.0,0,0.0,24,991.4222222,0.0,0.008333333,17.62211147,0.0,11,2,2,4,2,1,1,0,0.3660746624006079
4,102.2,0,0.0,10,226.4,0.015384615,0.076923077,0.0,0.0,10,3,2,1,13,0,0,0,0.5337252482109639
17,96.16060606,5,174.7,75,2549.529127,0.011818182,0.047380485,0.0,0.0,7,2,2,4,4,0,0,2,0.47779395568469607
5,176.68,3,249.8,23,700.58,0.014285714,0.019047619,9.352780048,0.0,10,1,1,4,3,0,1,2,0.35699296400269637
1,54.9,0,0.0,4,111.1333333,0.0,0.0,0.0,0.0,8,3,2,3,1,0,0,0,0.6456381580109936
0,0.0,2,20.2,11,473.8333333,0.0,0.025,0.0,0.0,6,3,2,8,3,0,0,0,0.7822773806790979
1,150.2,1,31.7,7,93.9,0.0,0.005555556,0.0,0.0,10,1,2,3,2,1,0,0,0.7422034838919886
1,27.2,0,0.0,91,1596.412698,0.001098901,0.007912088,33.61787649,0.0,9,2,2,2,1,0,0,0,0.4911454626605869
7,257.4,0,0.0,7,244.7333333,0.018181818,0.018181818,0.0,0.0,11,1,1,4,2,0,0,0,0.5915895311690061
2,10.77142857,0,0.0,70,2094.138889,0.023611111,0.05224537,0.0,0.0,7,2,2,3,1,0,0,0,0.5402090430219849
1,88.7,0,0.0,34,620.13,0.054285714,0.083095238,0.0,0.0,10,3,2,6,13,0,0,0,0.42027552975799576
3,251.8142857,2,101.8,37,1722.814286,0.001025641,0.007997558,4.683075961,0.0,10,1,1,1,2,1,0,0,0.34430768536600376
2,119.8,1,22.2,15,643.5,0.0,0.005882353,0.0,0.0,9,3,2,1,5,1,0,0,0.6856493655725029
0,0.0,0,0.0,8,316.1333333,0.0,0.05,0.0,0.0,6,2,2,3,13,0,0,0,0.4978696434298065
1,9.0,0,0.0,11,269.96,0.0,0.006666667,0.0,0.0,7,3,2,3,4,0,0,0,0.6528986749615315
6,287.0,0,0.0,80,5046.056667,0.011084337,0.025771658,0.579785745,0.0,10,2,2,4,3,0,0,2,0.37853615620170683
3,35.4,0,0.0,27,473.0833333,0.0,0.028965517,0.0,0.0,11,2,2,6,1,0,0,0,0.8716600278992432
0,0.0,0,0.0,15,340.1,0.0,0.04,0.0,0.0,8,2,2,1,1,0,0,0,0.6121747117107109
11,344.1,2,477.6,57,1475.608427,0.01641791,0.030868963,10.45977002,0.0,10,1,1,3,1,0,0,2,0.6108763879582663
0,0.0,0,0.0,15,956.3333333,0.013333333,0.046666667,20.13907622,0.0,11,2,2,3,1,0,0,0,0.6916280710776137
0,0.0,0,0.0,4,0.0,0.2,0.2,0.0,0.0,8,2,2,2,4,0,0,1,0.5390171386917724
3,119.0295082,2,696.2,37,1305.527286,0.015384615,0.022135467,6.324477083,0.0,8,1,2,8,2,1,1,2,0.49192718247525496
4,133.8,0,0.0,10,299.5,0.072222222,0.063095238,0.0,0.0,7,1,8,7,1,0,0,0,0.49449695205368405
0,0.0,0,0.0,39,706.2,0.074774775,0.09009009,0.0,0.0,9,3,2,1,13,0,0,0,0.3439446409422297
5,62.6,0,0.0,15,272.5,0.0,0.011111111,0.0,0.0,10,1,1,1,2,1,0,0,0.7026832811871585
0,0.0,0,0.0,48,1510.383333,0.008510638,0.030927052,16.61211742,0.0,8,2,4,3,1,0,0,0,0.8574311337783455
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,6,2,2,1,1,0,0,1,0.5190152220239845
4,62.0,1,87.6,88,3634.585714,0.00556391,0.035701754,1.435224011,0.0,10,2,2,1,3,0,0,2,0.33518547430797063
0,0.0,0,0.0,64,1298.20326,0.003125,0.017573302,0.0,0.0,7,1,1,3,4,0,0,0,0.8313254920514637
2,68.6,0,0.0,10,184.6,0.0,0.016666667,0.0,0.0,9,2,2,3,2,0,0,0,0.7740886888414666
10,78.9,0,0.0,15,718.8,0.0,0.015789474,0.0,0.0,11,2,2,4,2,0,0,0,0.5171403691036898
5,85.16666667,1,8.0,95,3715.777564,0.01010101,0.011851852,0.0,0.0,7,2,4,4,1,0,0,0,0.33203868334973546
1,19.6,0,0.0,0,0.0,0.0,0.088888889,0.0,0.0,10,3,5,1,5,0,0,0,0.4843412282042479
14,88.19047619,5,218.65,168,4316.262171,0.003575419,0.018670927,11.71746761,0.0,7,2,2,3,1,0,0,2,0.3523656889963787
4,104.2,0,0.0,19,456.9,0.0,0.0125,0.0,0.0,8,2,2,8,6,1,0,0,0.7248544996409071
3,90.6,0,0.0,21,608.3033333,0.0,0.026666667,0.0,0.0,9,2,2,3,2,0,0,0,0.9319774896789882
8,456.9,0,0.0,35,1113.783333,0.0,0.012017544,12.1225775,0.0,10,2,5,2,2,0,1,0,0.2990584052054047
0,0.0,0,0.0,14,487.3209524,0.0,0.002380952,47.32661324,0.0,10,3,2,1,2,0,1,0,0.3192547770843276
13,428.0222222,2,11.0,133,10338.67177,0.00027604,0.017657266,22.97507587,0.0,6,2,2,1,4,0,0,2,0.3491668968379244
13,205.7,0,0.0,10,157.1,0.011764706,0.033333333,0.0,0.0,10,2,6,2,20,1,1,0,0.3899092612566402
0,0.0,0,0.0,37,565.38,0.024324324,0.054954955,0.0,0.0,7,2,2,1,1,0,0,0,0.5355270406936027
5,39.7,0,0.0,14,253.6,0.0,0.018333333,0.0,0.0,9,2,2,4,4,0,0,0,0.8650443258323691
1,51.4,0,0.0,41,883.1395238,0.017948718,0.033333333,48.7880688,0.0,7,2,2,3,3,0,1,0,0.4037589140368281
0,0.0,0,0.0,37,2960.971429,0.036936937,0.062012012,0.0,0.0,10,1,1,1,1,0,0,0,0.49748954864330325
0,0.0,0,0.0,3,66.4,0.066666667,0.1,0.0,0.0,6,3,2,6,11,1,0,1,0.33767004963178393
8,221.33,2,70.6,63,5245.277619,0.002739726,0.020091324,0.0,0.0,11,2,2,3,1,0,0,2,0.5752605878565503
3,46.9,0,0.0,26,561.4,0.0,0.007142857,53.88782441,0.0,11,2,5,1,5,0,1,0,0.29846439934404784
9,124.4266667,0,0.0,19,720.6766667,0.0,0.018933333,0.0,0.0,10,2,2,7,4,0,0,0,0.5441164863829279
4,82.0,0,0.0,17,269.0,0.034782609,0.046376812,0.0,0.0,7,3,2,1,13,0,0,0,0.5377980905888833
0,0.0,0,0.0,60,2072.605556,0.013793103,0.016833856,0.0,0.0,8,2,2,1,2,0,0,0,0.7306795678224305
0,0.0,0,0.0,14,199.4904762,0.0,0.0,17.36252324,0.0,9,2,2,2,4,0,1,0,0.38688383384442365
4,31.6,0,0.0,9,1760.7,0.0,0.003333333,0.0,0.0,11,4,2,9,2,0,0,0,0.647511623922
0,0.0,0,0.0,7,138.8733333,0.0,0.0,179.307293,0.0,11,2,2,4,2,1,1,0,0.16935575650714915
4,659.5066667,3,92.7,160,2006.59312,0.002453988,0.013361447,9.453449065,0.0,8,2,2,7,2,0,0,2,0.8985271277093816
9,135.1,0,0.0,23,620.0333333,0.022222222,0.030246914,0.0,0.0,8,2,5,5,1,0,0,0,0.590103392624436
6,360.9166667,4,114.2,17,806.65,0.01,0.015,0.0,0.0,6,2,10,3,5,1,0,2,0.3669054497739535
16,445.35,0,0.0,103,2091.037588,0.007894737,0.028165804,7.224419132,0.0,10,3,2,1,2,1,0,2,0.56580200887113
3,49.4,0,0.0,11,285.6,0.0,0.021428571,0.0,0.0,10,2,2,7,2,0,0,0,0.7666497155268461
4,76.6,7,89.53333333,87,4131.156044,0.006593407,0.037080939,0.0,0.0,9,2,2,1,3,0,0,2,0.4723444238535608
3,37.2,1,0.0,3,14.0,0.0,0.033333333,0.0,0.0,9,2,7,7,2,1,0,0,0.740579138466336
3,53.4,0,0.0,21,216.7,0.0,0.008695652,0.0,0.0,9,2,2,1,2,0,0,0,0.846257904002795
1,0.0,1,34.2,69,3051.525518,0.000714286,0.016949586,0.0,0.0,10,2,4,9,3,0,0,0,0.49465039685115897
3,22.2,0,0.0,2,836.2,0.0,0.04,0.0,0.0,9,2,2,8,2,1,0,0,0.7635243218714347
2,43.2,0,0.0,27,264.4,0.044444444,0.081481481,0.0,0.0,7,2,2,7,13,0,0,0,0.4195832424440678
2,58.6,0,0.0,42,906.2333333,0.0,0.006976744,0.0,0.0,11,2,2,4,20,0,0,0,0.8673888437432822
1,16.6,0,0.0,39,581.9419883,0.0,0.000732601,68.32050059,0.0,8,2,2,5,2,0,1,0,0.28259169439533083
13,219.475,0,0.0,79,1828.884048,0.0,0.01252331,5.329743627,0.0,10,2,2,6,2,0,0,2,0.351635596548605
1,0.0,0,0.0,28,219.8,0.0,0.037931034,0.0,0.0,11,2,2,1,1,1,0,0,0.7883368605882924
6,168.85,0,0.0,22,383.2,0.002666667,0.0096,0.0,0.0,7,2,2,1,2,0,0,0,0.6411976426197881
4,92.1,2,28.2,29,852.0,0.00625,0.022395833,0.0,0.0,8,2,5,8,5,0,1,0,0.43221653802062554
1,3.5,0,0.0,26,433.6366667,0.0,0.007692308,0.0,0.0,7,2,5,3,3,1,0,0,0.6529208840787614
0,0.0,2,5.0,13,354.2833333,0.035294118,0.037647059,68.75226072,0.0,9,3,2,4,4,1,0,0,0.6085287061845571
0,0.0,0,0.0,3,43.4,0.066666667,0.066666667,0.0,0.0,9,1,1,3,4,0,0,0,0.3813675496822322
0,0.0,0,0.0,12,1653.6,0.016666667,0.027777778,0.0,0.0,7,3,2,4,3,0,0,0,0.6598004730029207
0,0.0,0,0.0,7,169.9866667,0.0125,0.033333333,21.27271783,0.0,7,2,2,7,2,0,1,0,0.4282715415691227
0,0.0,0,0.0,17,649.02,0.0,0.017647059,0.0,0.0,6,2,4,3,3,0,0,0,0.634694608861513
9,299.45,2,48.3,54,2802.367821,0.009289968,0.025442703,16.96885494,0.0,8,3,2,7,1,0,0,2,0.4187908090908474
0,0.0,0,0.0,39,1429.501111,0.005263158,0.018947368,0.0,0.0,6,2,2,1,3,0,0,0,0.8110415609573097
2,337.6,0,0.0,2,8.0,0.0,0.04,0.0,0.0,11,2,2,1,2,0,1,0,0.5281431195257179
4,120.9,0,0.0,7,534.0,0.0,0.02962963,0.0,0.0,8,2,2,7,2,0,0,0,0.9530139850700081
3,61.26666667,0,0.0,7,216.3333333,0.0,0.00952381,0.0,0.0,9,3,2,1,2,0,0,0,0.8081545309418575
1,162.2,0,0.0,6,156.2,0.014285714,0.1,0.0,0.0,7,3,2,3,1,0,0,0,0.45151894000097714
2,43.4,0,0.0,5,278.0,0.0,0.033333333,0.0,0.0,8,2,2,1,2,1,0,0,0.7450204065009345
0,0.0,0,0.0,63,2593.808333,0.036507937,0.066666667,0.0,0.0,7,3,2,8,20,0,0,0,0.4660258637203247
2,57.4,2,69.4,13,1316.533333,0.011764706,0.05,0.0,0.0,8,2,2,3,4,1,0,0,0.500824732061256
0,0.0,0,0.0,27,925.2933333,0.014814815,0.030687831,0.0,0.0,6,1,1,1,4,0,0,0,0.6204523420413238
7,109.5,0,0.0,25,349.6969697,0.0,0.019047619,0.0,0.0,10,1,1,1,2,0,0,0,0.5994079340103032
0,0.0,0,0.0,3,40.4,0.0,0.066666667,0.0,0.0,6,2,2,1,4,1,0,0,0.49524770688526937
3,67.0,0,0.0,5,141.2,0.0,0.008333333,0.0,0.0,10,3,2,7,1,0,0,0,0.6832155777155664
13,314.6107143,0,0.0,358,9760.690488,0.000830955,0.004094211,0.0,0.0,6,3,2,5,1,0,0,2,0.24980856552670685
1,26.2,1,6.0,28,677.5333333,0.0,0.019472789,0.0,0.0,7,1,1,6,1,1,1,0,0.4894165824333475
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,8,3,2,1,13,0,0,1,0.5024832090274973
5,113.6666667,0,0.0,25,733.1666667,0.006896552,0.041609195,0.0,0.0,9,1,8,1,1,0,0,0,0.7858049498286316
3,97.8,0,0.0,5,60.4,0.0,0.025,0.0,0.0,10,2,2,9,2,0,0,0,0.7369385134692449
3,49.4,4,321.4,91,6418.819048,0.018181818,0.046632997,13.83791777,0.0,7,2,2,1,3,0,0,2,0.45582069234055406
10,549.0,5,608.45,213,9151.494242,0.003111111,0.013391698,2.568483894,0.0,10,2,2,1,2,0,1,2,0.16392178998285745
4,70.4,2,47.4,8,97.9,0.05,0.058333333,0.0,0.0,6,1,2,4,2,0,0,0,0.4195643706561855
0,0.0,0,0.0,4,39.2,0.0,0.05,0.0,0.0,11,1,2,1,2,0,0,0,0.5700500237294652
0,0.0,0,0.0,5,137.0,0.0,0.04,0.0,0.0,10,2,4,9,2,0,0,0,0.5313982522040653
0,0.0,0,0.0,26,409.3,0.007692308,0.038461538,0.0,0.0,7,1,1,1,1,0,0,0,0.6199542782957473
5,52.46666667,1,34.8,6,106.3,0.0,0.02,0.0,0.0,10,2,2,3,2,1,0,0,0.6769137682600145
1,0.0,0,0.0,8,1340.3,0.0,0.025,0.0,0.0,9,1,2,3,4,0,0,0,0.7791905020855479
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,10,1,2,2,5,0,0,1,0.5582642311914435
3,59.5,0,0.0,3,47.2,0.033333333,0.05,0.0,0.0,8,1,1,1,4,0,0,0,0.5345239592351702
10,593.4666667,1,21.2,39,1110.966667,0.004255319,0.010992908,112.4406212,0.0,9,4,2,7,2,0,0,2,0.25387524641099657
0,0.0,0,0.0,19,346.1333333,0.0,0.039473684,0.0,0.0,8,2,2,1,3,0,0,0,0.6183117821830628
3,76.5,0,0.0,55,2846.295305,0.010344828,0.028962492,0.0,0.0,7,2,2,1,13,0,0,0,0.5237606450156425
5,44.2,5,801.8,12,235.3,0.002777778,0.035925926,0.0,0.0,8,2,2,2,2,0,0,2,0.38097720902667076
7,398.0,0,0.0,27,770.3133333,0.006060606,0.03030303,10.05190252,0.0,10,1,8,3,3,0,1,0,0.3528870595812065
0,0.0,0,0.0,27,1544.533333,0.048148148,0.080246914,0.0,0.0,6,1,1,3,3,0,0,0,0.40324547947302947
5,20.0,0,0.0,72,3220.887143,0.024937343,0.061688596,0.975803268,0.0,10,4,1,2,1,0,0,0,0.41954028794314
0,0.0,0,0.0,19,621.7266667,0.010526316,0.024035088,0.0,0.0,7,1,1,1,2,0,0,0,0.6527483682388738
4,54.6,2,22.13333333,44,1100.789082,0.008510638,0.018561297,0.0,0.0,10,2,2,1,1,0,0,0,0.4402510478653388
0,0.0,0,0.0,1,19.2,0.0,0.1,0.0,0.0,8,1,1,1,1,1,0,0,0.45095122342498073
1,43.4,0,0.0,30,775.8883333,0.0,0.006896552,0.0,0.0,10,2,2,4,2,0,0,0,0.7866879479007299
2,74.4,0,0.0,42,1481.866667,0.004761905,0.004761905,44.73610411,0.0,10,2,2,7,2,1,1,0,0.3021584352161176
0,0.0,0,0.0,7,49.86666667,0.085714286,0.092857143,0.0,0.0,9,1,1,9,3,0,0,1,0.34289176394208637
10,128.1142857,0,0.0,43,811.3809524,0.006122449,0.026328773,14.92797811,0.0,10,2,2,5,2,0,0,0,0.4453328216231758
0,0.0,0,0.0,33,889.72,0.012121212,0.044444444,0.0,0.0,11,2,2,3,1,0,0,0,0.7108374450918375
2,287.2,0,0.0,16,473.2833333,0.0,0.002222222,0.0,0.0,10,2,2,1,2,1,0,0,0.6341035675859497
8,43.95,1,56.4,31,577.65,0.011764706,0.029411765,0.0,0.0,8,2,2,3,3,0,0,0,0.4741494614938104
1,29.2,0,0.0,66,1364.873333,0.0171875,0.036488095,16.1347001,0.0,7,1,1,8,1,1,0,0,0.8001532876142275
0,0.0,0,0.0,43,778.6437229,0.010232558,0.023197087,0.0,0.0,7,4,1,1,3,1,0,0,0.8075178276245736
2,70.6,0,0.0,27,213.0157143,0.0,0.007407407,79.51302667,0.0,10,2,2,1,3,1,1,0,0.2617888592330409
2,46.4,1,29.2,12,303.2464286,0.0,0.015384615,0.0,0.0,10,1,1,3,2,1,0,0,0.7887020067008781
1,5.0,0,0.0,5,95.1,0.066666667,0.077777778,0.0,0.0,10,1,1,4,4,0,0,0,0.3852780299664328
2,46.3,0,0.0,2,48.4,0.0,0.05,0.0,0.0,10,1,1,1,3,0,0,0,0.6550285837825413
8,66.2,3,276.0,25,641.8,0.006451613,0.013978495,0.0,0.0,10,2,2,1,2,0,0,2,0.37784144300799793
0,0.0,0,0.0,18,345.12,0.044444444,0.072222222,0.0,0.0,8,2,2,3,13,0,0,0,0.4015646972392141
3,51.48,0,0.0,16,164.8133333,0.038095238,0.05991342,0.0,0.0,10,1,1,6,5,1,0,0,0.5900242766590971
2,39.2,0,0.0,6,86.4,0.0,0.028571429,0.0,0.0,11,1,1,3,3,0,0,0,0.7486513123345007
0,0.0,0,0.0,23,373.5,0.019047619,0.050793651,0.0,0.0,6,3,2,1,1,0,0,0,0.5227780435267395
0,0.0,0,0.0,58,1076.073649,0.0,0.022653941,1.81635021,0.0,9,2,2,3,2,0,0,0,0.9568704282656905
13,345.0166667,0,0.0,90,1816.555008,0.0,0.004861111,86.31034266,0.0,8,4,2,3,4,0,0,2,0.2827289807561827
1,119.8,0,0.0,10,175.35,0.0,0.009090909,0.0,0.0,7,1,1,5,3,0,0,0,0.7558199913576331
5,218.8,0,0.0,5,71.4,0.0,0.02,11.21330466,0.0,10,2,4,7,2,0,1,0,0.39077404591225007
11,373.62,9,322.8,191,3677.258176,0.009105691,0.024303938,0.0,0.0,8,2,2,6,1,1,0,2,0.20683960221478745
4,193.4,0,0.0,3,364.7,0.0,0.028571429,0.0,0.0,10,2,2,4,4,0,0,0,0.8738457222621286
3,318.2,0,0.0,7,414.8666667,0.0,0.01,0.0,0.0,11,1,1,6,2,0,0,0,0.6647123545765046
0,0.0,0,0.0,26,234.8,0.05,0.119230769,0.0,0.0,7,2,2,7,13,0,0,1,0.35190324333595313
0,0.0,0,0.0,3,0.0,0.2,0.2,0.0,0.0,7,1,1,1,1,1,0,1,0.56213705702091
2,24.0,0,0.0,16,445.3333333,0.004444444,0.022222222,0.0,0.0,7,2,2,9,2,0,0,0,0.7103696686824728
11,225.22,2,106.8,68,1607.173333,0.011392405,0.033333333,0.0,0.0,9,2,2,1,3,0,1,2,0.4589162181521946
0,0.0,0,0.0,14,343.52,0.0,0.028571429,0.0,0.0,7,3,2,8,1,1,0,0,0.5853639970357642
3,49.4,2,9.0,18,330.5333333,0.0,0.009090909,0.0,0.0,9,2,2,8,4,1,0,0,0.6287825334371062
3,63.4,0,0.0,10,70.93333333,0.0,0.016666667,0.0,0.0,9,2,2,1,5,0,0,0,0.8427688111387424
1,7.0,0,0.0,26,2064.5,0.0,0.002,0.0,0.0,10,2,2,3,4,1,0,0,0.6997789193285062
0,0.0,0,0.0,47,1475.366667,0.010638298,0.02674772,0.0,0.0,11,1,1,4,1,1,0,0,0.9036090865327049
0,0.0,0,0.0,7,999.8,0.00952381,0.031428571,0.0,0.0,9,3,2,1,4,0,0,0,0.633456969588482
2,141.6,0,0.0,10,728.18,0.018181818,0.065367965,14.28629744,0.0,9,3,2,1,1,1,0,0,0.7683928602151194
11,240.1,1,0.0,33,668.0333333,0.0,0.018119658,0.0,0.0,8,2,4,7,2,1,0,0,0.372735059343389
1,0.0,3,62.4,23,708.1666667,0.0,0.007407407,0.0,0.0,9,2,2,6,4,0,0,0,0.5361723336355986
6,109.2,0,0.0,31,663.2777778,0.005882353,0.007058824,0.0,0.0,10,1,1,1,3,0,0,0,0.5860051711779605
2,75.6,2,68.4,2,44.66666667,0.0,0.033333333,0.0,0.0,10,2,2,7,2,1,0,0,0.6998286617577185
3,346.0,1,15.2,29,1107.216667,0.006060606,0.006700972,69.91439226,0.0,11,2,2,5,2,0,0,0,0.3501166730779456
3,60.73333333,0,0.0,27,696.9,0.0,0.014814815,0.0,0.0,9,2,2,6,4,0,0,0,0.8338835551406348
8,114.08,0,0.0,37,747.48,0.041463415,0.052845528,0.0,0.0,7,2,10,3,3,0,0,0,0.5982287520981372
0,0.0,0,0.0,10,447.1333333,0.0,0.018181818,17.29676376,0.0,10,2,2,5,2,1,1,0,0.3777026524368809
5,91.31666667,0,0.0,29,1352.976722,0.01125,0.024522672,7.91345877,0.0,11,1,1,6,1,0,0,0,0.6221598468473518
0,0.0,0,0.0,8,159.9,0.0,0.0,0.0,0.0,10,2,2,2,6,0,0,0,0.60546390928881
10,170.9263566,0,0.0,282,4339.924841,0.002040816,0.011461095,2.395283135,0.0,9,2,2,4,1,0,0,2,0.6397518426213019
0,0.0,0,0.0,128,2787.692619,0.003125,0.014175592,0.0,0.0,7,2,4,4,1,0,0,0,0.4904779077414237
9,146.3,4,137.8166667,7,197.0666667,0.0,0.012631579,0.0,0.0,6,2,5,2,2,1,0,2,0.3580031958718169
2,35.8,0,0.0,27,785.05,0.044047619,0.069642857,0.0,0.0,7,2,2,4,13,1,0,0,0.47344376616238637
2,72.6,0,0.0,9,198.7,0.0,0.018181818,0.0,0.0,9,2,2,7,6,1,0,0,0.6885945280317579
1,23.2,0,0.0,71,3044.356667,0.0,0.013380282,0.0,0.0,9,2,2,3,2,0,0,0,0.5515636997881292
5,153.5666667,0,0.0,16,742.2095238,0.0,0.015789474,22.89972198,0.0,11,1,1,3,5,0,1,0,0.3732935629844149
0,0.0,0,0.0,22,987.6,0.009090909,0.015151515,0.0,0.0,10,2,2,1,4,1,0,0,0.7840076429244054
2,23.2,0,0.0,3,0.0,0.08,0.12,0.0,0.0,8,2,2,3,5,0,0,1,0.38455812798725353
2,174.6,0,0.0,12,251.2,0.061904762,0.080612245,0.0,0.0,8,3,2,6,1,0,0,0,0.4257712234599209
16,178.7995495,2,47.64,193,5946.275777,0.0,0.008886586,9.836180753,0.0,6,2,2,4,2,0,0,2,0.42158418218740384
1,128.0,2,136.1714286,13,847.6142857,0.013333333,0.021666667,0.0,0.0,10,3,2,8,4,1,0,0,0.5330411726721771
0,0.0,0,0.0,64,3038.38,0.017534722,0.038333333,0.0,0.0,9,2,2,1,1,0,0,0,0.5812737288965011
0,0.0,0,0.0,22,347.6666667,0.021212121,0.059848485,0.0,0.0,6,4,1,1,3,0,0,0,0.4788890296748421
0,0.0,0,0.0,26,710.0,0.003846154,0.017521368,0.0,0.0,8,3,3,4,4,0,0,0,0.6891652502777975
0,0.0,0,0.0,3,19.0,0.0,0.066666667,0.0,0.0,7,2,2,3,3,0,0,0,0.48141382471048344
5,390.87,2,29.2,39,2251.116667,0.006818182,0.020887446,0.0,0.0,9,2,2,9,1,0,0,2,0.33870650480446907
10,291.2357143,0,0.0,36,940.1044266,0.0,0.002845528,87.30695843,0.0,8,2,2,2,2,0,1,0,0.22931036981065653
2,60.5,0,0.0,26,1145.17,0.0,0.003703704,0.0,0.0,11,1,1,2,2,1,0,0,0.6761931226068678
4,218.9666667,0,0.0,12,672.7,0.0,0.004444444,83.10114264,0.0,11,2,2,3,2,1,1,0,0.24419883108085733
0,0.0,0,0.0,2,47.4,0.0,0.066666667,26.85210163,0.0,10,3,2,7,4,0,1,0,0.4218144725893885
0,0.0,0,0.0,54,4749.25,0.004938272,0.029938272,8.285119366,0.0,10,2,2,8,1,1,1,0,0.3955164906894289
0,0.0,0,0.0,22,494.6333333,0.0,0.004545455,42.29306752,0.0,11,2,2,1,2,0,1,0,0.33020799332488454
8,101.8511111,4,161.9666667,52,591.1542063,0.0,0.011448413,8.052496178,0.0,7,2,2,3,3,0,0,2,0.423083355117932
